form,company,cik,date_filed,filing_path,event
N-14 8C,Blackstone Secured Lending Fund,1736035,2020-12,-16  edgar/data/1736035/0001193125-20-318980.txt,merger/reorg
N-14 8C,DNP SELECT INCOME FUND INC,806628,2020-12,-11  edgar/data/806628/0001193125-20-316008.txt,merger/reorg
N-14 8C,FS Global Credit Opportunities Fund,1568194,2020-10,-19  edgar/data/1568194/0001193125-20-271383.txt,merger/reorg
N-14 8C,FS KKR Capital Corp,1422183,2020-12,-23  edgar/data/1422183/0001193125-20-326169.txt,merger/reorg
N-14 8C,Oaktree Specialty Lending Corp,1414932,2020-11,-23  edgar/data/1414932/0001193125-20-301297.txt,merger/reorg
N-14 8C,"TORTOISE PIPELINE & ENERGY FUND, INC.",1526329,2020-12,-28  edgar/data/1526329/0001140361-20-029636.txt,merger/reorg
N-14 8C/A,BLACKROCK MUNICIPAL INCOME TRUST II,1176194,2020-11,-02  edgar/data/1176194/0001193125-20-282872.txt,merger/reorg
N-14 8C/A,"BLACKROCK MUNIHOLDINGS FUND, INC.",1034665,2020-11,-02  edgar/data/1034665/0001193125-20-282983.txt,merger/reorg
N-14 8C/A,"BLACKROCK MUNIYIELD QUALITY FUND, INC.",890196,2020-11,-02  edgar/data/890196/0001193125-20-282984.txt,merger/reorg
N-14 8C/A,BLACKROCK NEW YORK MUNICIPAL INCOME TRUST,1137390,2020-10,-30  edgar/data/1137390/0001193125-20-282733.txt,merger/reorg
N-14 8C/A,"Barings BDC, Inc.",1379785,2020-10,-29  edgar/data/1379785/0001140361-20-024030.txt,merger/reorg
N-14 8C/A,"Barings BDC, Inc.",1379785,2020-11,-16  edgar/data/1379785/0001140361-20-025705.txt,merger/reorg
N-14 8C/A,"Barings BDC, Inc.",1379785,2020-11,-20  edgar/data/1379785/0001140361-20-026275.txt,merger/reorg
N-14 8C/A,FS Global Credit Opportunities Fund,1568194,2020-11,-24  edgar/data/1568194/0001193125-20-302744.txt,merger/reorg
N-14 8C/A,FS Global Credit Opportunities Fund,1568194,2020-12,-02  edgar/data/1568194/0001193125-20-308247.txt,merger/reorg
N-14 8C/A,Flat Rock Core Income Fund,1814390,2020-10,-05  edgar/data/1814390/0001213900-20-029964.txt,merger/reorg
N-14 8C/A,Flat Rock Core Income Fund,1814390,2020-10,-07  edgar/data/1814390/0001213900-20-030509.txt,merger/reorg
N-14 8C/A,NUVEEN CALIFORNIA MUNICIPAL VALUE FUND INC,818851,2020-10,-13  edgar/data/818851/0001193125-20-268639.txt,merger/reorg
N-14 8C/A,NUVEEN NEW YORK MUNICIPAL VALUE FUND INC,818850,2020-10,-13  edgar/data/818850/0001193125-20-268638.txt,merger/reorg
N-14 8C/A,Nuveen AMT-Free Municipal Value Fund,1450445,2020-10,-21  edgar/data/1450445/0001193125-20-273733.txt,merger/reorg
N-14 8C/A,Nuveen AMT-Free Quality Municipal Income Fund,1195737,2020-10,-21  edgar/data/1195737/0001193125-20-273708.txt,merger/reorg
N-14 8C/A,Nuveen Quality Municipal Income Fund,1083839,2020-11,-06  edgar/data/1083839/0001193125-20-288051.txt,merger/reorg
N-14/A,AMG FUNDS,1089951,2020-11,-09  edgar/data/1089951/0001193125-20-289030.txt,merger/reorg
N-14/A,BRAGG CAPITAL TRUST,1170611,2020-11,-13  edgar/data/1170611/0001104659-20-124957.txt,merger/reorg
N-14/A,CITIZENSSELECT FUNDS,1167368,2020-12,-18  edgar/data/1167368/0001104659-20-137363.txt,merger/reorg
N-14/A,DELAWARE GROUP TAX FREE FUND,728352,2020-10,-02  edgar/data/728352/0001137439-20-000852.txt,merger/reorg
N-14/A,DELAWARE GROUP TAX FREE FUND,728352,2020-10,-23  edgar/data/728352/0001206774-20-002936.txt,merger/reorg
N-14/A,DELAWARE VIP TRUST,814230,2020-10,-02  edgar/data/814230/0001137439-20-000855.txt,merger/reorg
N-14/A,DREYFUS CASH MANAGEMENT,759667,2020-12,-18  edgar/data/759667/0001104659-20-137370.txt,merger/reorg
N-14/A,DREYFUS GOVERNMENT CASH MANAGEMENT FUNDS,740766,2020-12,-18  edgar/data/740766/0001104659-20-137375.txt,merger/reorg
N-14/A,DREYFUS TREASURY SECURITIES CASH MANAGEMENT,843781,2020-12,-18  edgar/data/843781/0001104659-20-137373.txt,merger/reorg
N-14/A,"GENERAL MONEY MARKET FUND, INC.",353560,2020-12,-18  edgar/data/353560/0001104659-20-137361.txt,merger/reorg
N-14/A,GUINNESS ATKINSON FUNDS,919160,2020-11,-12  edgar/data/919160/0001398344-20-022229.txt,merger/reorg
N-14/A,GUINNESS ATKINSON FUNDS,919160,2020-12,-21  edgar/data/919160/0001398344-20-024788.txt,merger/reorg
N-14/A,Intrepid Capital Management Funds Trust,1300746,2020-12,-07  edgar/data/1300746/0000894189-20-009435.txt,merger/reorg
N-14/A,Intrepid Capital Management Funds Trust,1300746,2020-12,-07  edgar/data/1300746/0000894189-20-009443.txt,merger/reorg
N-14/A,Intrepid Capital Management Funds Trust,1300746,2020-12,-22  edgar/data/1300746/0000894189-20-009797.txt,merger/reorg
N-14/A,Investment Managers Series Trust,1318342,2020-10,-29  edgar/data/1318342/0001398344-20-020981.txt,merger/reorg
N-14/A,Investment Managers Series Trust,1318342,2020-10,-30  edgar/data/1318342/0001398344-20-021052.txt,merger/reorg
N-14/A,"T. Rowe Price U.S. Large-Cap Core Fund, Inc.",1462712,2020-12,-16  edgar/data/1462712/0001462712-20-000011.txt,merger/reorg
N-14/A,"T. Rowe Price U.S. Large-Cap Core Fund, Inc.",1462712,2020-12,-18  edgar/data/1462712/0001462712-20-000015.txt,merger/reorg
N-14/A,US GLOBAL INVESTORS FUNDS,101507,2020-10,-08  edgar/data/101507/0001398344-20-019882.txt,merger/reorg
N-14/A,VOYAGEUR MUTUAL FUNDS,906236,2020-10,-02  edgar/data/906236/0001137439-20-000857.txt,merger/reorg
N-14/A,VOYAGEUR MUTUAL FUNDS,906236,2020-10,-23  edgar/data/906236/0001206774-20-002937.txt,merger/reorg
N-14/A,WELLS FARGO FUNDS TRUST,1081400,2020-12,-29  edgar/data/1081400/0001081400-20-001406.txt,merger/reorg
N-14/A,WELLS FARGO FUNDS TRUST,1081400,2020-12,-29  edgar/data/1081400/0001081400-20-001408.txt,merger/reorg
N-14/A,Waycross Independent Trust,1815558,2020-10,-23  edgar/data/1815558/0001398344-20-020616.txt,merger/reorg
N-14MEF,"Barings BDC, Inc.",1379785,2020-12,-22  edgar/data/1379785/0001140361-20-029178.txt,merger/reorg
N-8F,2017 MANDATORY EXCHANGEABLE TRUST,1719211,2020-12,-10  edgar/data/1719211/0000894189-20-009531.txt,deregistration
N-8F,AIP Macro Registered Fund A,1544317,2020-10,-14  edgar/data/1544317/0001193125-20-269146.txt,deregistration
N-8F,AIP Macro Registered Fund P,1544318,2020-10,-14  edgar/data/1544318/0001193125-20-269147.txt,deregistration
N-8F,Boston Income Portfolio,1140882,2020-12,-16  edgar/data/1140882/0000940394-20-001601.txt,deregistration
N-8F,City National Rochdale Structured Claims Fixed Income Fun,d L  1477289,2020-12,-09  edgar/data/1477289/0000894189-20-009505.txt,deregistration
N-8F,Eagle Growth & Income Opportunities Fund,1575771,2020-11,-23  edgar/data/1575771/0001104659-20-128481.txt,deregistration
N-8F,FNEX Ventures,1746332,2020-12,-31  edgar/data/1746332/0001387131-20-012302.txt,deregistration
N-8F,Goldman Sachs MLP Income Opportunities Fund,1579762,2020-10,-30  edgar/data/1579762/0001193125-20-282183.txt,deregistration
N-8F,HOLLAND SERIES FUND INC,947441,2020-12,-16  edgar/data/947441/0001193125-20-318829.txt,deregistration
N-8F,INVESCO GLOBAL FINANCIAL SERVICES FUND,1066136,2020-11,-23  edgar/data/1066136/0001683863-20-014659.txt,deregistration
N-8F,Invesco Floating Rate Corporate Credit Fund,1508815,2020-11,-23  edgar/data/1508815/0001683863-20-014657.txt,deregistration
N-8F,Invesco Prime Income Trust,854904,2020-11,-24  edgar/data/854904/0001683863-20-014787.txt,deregistration
N-8F,"Lazard World Dividend & Income Fund, Inc.",1323206,2020-12,-30  edgar/data/1323206/0000930413-20-002665.txt,deregistration
N-8F,MAN FRM ALTERNATIVE MULTI-STRATEGY FUND LLC,1119896,2020-12,-11  edgar/data/1119896/0000902664-20-004186.txt,deregistration
N-8F,MUTUAL OF AMERICA INSTITUTIONAL FUNDS INC,934699,2020-12,-21  edgar/data/934699/0001193125-20-322613.txt,deregistration
N-8F,"Mellon Optima L/S Strategy Fund, LLC",1312483,2020-12,-16  edgar/data/1312483/0001193125-20-318746.txt,deregistration
N-8F,Millennium Investment & Acquisition Co Inc.,1358656,2020-11,-12  edgar/data/1358656/0001493152-20-021043.txt,deregistration
N-8F,"NUVEEN STRATEGY FUNDS, INC.",1017927,2020-12,-07  edgar/data/1017927/0001193125-20-310803.txt,deregistration
N-8F,NUVEEN TEXAS QUALITY MUNICIPAL INCOME FUND,878201,2020-10,-09  edgar/data/878201/0001137439-20-000873.txt,deregistration
N-8F,"Pathway Capital Opportunity Fund, Inc.",1570335,2020-11,-04  edgar/data/1570335/0001570335-20-000002.txt,deregistration
N-8F,SEI Insurance Products Trust,1580641,2020-10,-01  edgar/data/1580641/0001104659-20-111055.txt,deregistration
N-8F,Short Duration High Income Portfolio,1541630,2020-12,-16  edgar/data/1541630/0000940394-20-001602.txt,deregistration
N-8F,TIGERSHARES TRUST,1743019,2020-12,-11  edgar/data/1743019/0000894189-20-009550.txt,deregistration
N-8F,VAN KAMPEN CAPITAL GROWTH FUND,75368,2020-11,-23  edgar/data/75368/0001683863-20-014660.txt,deregistration
N-8F,VAN KAMPEN COMSTOCK FUND,205193,2020-11,-23  edgar/data/205193/0001683863-20-014665.txt,deregistration
N-8F,VAN KAMPEN CORPORATE BOND FUND,109488,2020-11,-23  edgar/data/109488/0001683863-20-014672.txt,deregistration
N-8F,VAN KAMPEN ENTERPRISE FUND,33032,2020-11,-23  edgar/data/33032/0001683863-20-014679.txt,deregistration
N-8F,VAN KAMPEN EQUITY & INCOME FUND,80832,2020-11,-23  edgar/data/80832/0001683863-20-014687.txt,deregistration
N-8F,VAN KAMPEN EQUITY TRUST,799180,2020-11,-23  edgar/data/799180/0001683863-20-014692.txt,deregistration
N-8F,VAN KAMPEN EQUITY TRUST II,1083093,2020-11,-23  edgar/data/1083093/0001683863-20-014698.txt,deregistration
N-8F,VAN KAMPEN GOVERNMENT SECURITIES FUND,744376,2020-11,-23  edgar/data/744376/0001683863-20-014703.txt,deregistration
N-8F,VAN KAMPEN GROWTH & INCOME FUND,39451,2020-11,-23  edgar/data/39451/0001683863-20-014704.txt,deregistration
N-8F,VAN KAMPEN HARBOR FUND,45507,2020-11,-23  edgar/data/45507/0001683863-20-014700.txt,deregistration
N-8F,VAN KAMPEN HIGH YIELD FUND,276242,2020-11,-23  edgar/data/276242/0001683863-20-014697.txt,deregistration
N-8F,VAN KAMPEN LIFE INVESTMENT TRUST,778536,2020-11,-23  edgar/data/778536/0001683863-20-014694.txt,deregistration
N-8F,VAN KAMPEN LTD DURATION FUND,783743,2020-11,-23  edgar/data/783743/0001683863-20-014690.txt,deregistration
N-8F,VAN KAMPEN MONEY MARKET FUND,5114,2020-11,-23  edgar/data/5114/0001683863-20-014688.txt,deregistration
N-8F,VAN KAMPEN PENNSYLVANIA TAX FREE INCOME FUND,809592,2020-11,-23  edgar/data/809592/0001683863-20-014685.txt,deregistration
N-8F,VAN KAMPEN REAL ESTATE SECURITIES FUND,921770,2020-11,-23  edgar/data/921770/0001683863-20-014682.txt,deregistration
N-8F,"VAN KAMPEN SERIES FUND, INC.",891080,2020-11,-23  edgar/data/891080/0001683863-20-014680.txt,deregistration
N-8F,VAN KAMPEN TAX EXEMPT TRUST,763856,2020-11,-23  edgar/data/763856/0001683863-20-014676.txt,deregistration
N-8F,VAN KAMPEN TAX FREE MONEY FUND,795927,2020-11,-23  edgar/data/795927/0001683863-20-014674.txt,deregistration
N-8F,VAN KAMPEN TAX FREE TRUST,774556,2020-11,-23  edgar/data/774556/0001683863-20-014671.txt,deregistration
N-8F,VAN KAMPEN TRUST,791069,2020-11,-23  edgar/data/791069/0001683863-20-014668.txt,deregistration
N-8F,VAN KAMPEN U S GOVERNMENT TRUST,739714,2020-11,-23  edgar/data/739714/0001683863-20-014663.txt,deregistration
N-8F,Van Kampen Debt Opportunity Fund,1463969,2020-11,-23  edgar/data/1463969/0001683863-20-014651.txt,deregistration
N-8F,Van Kampen Global Equity Dividend & Income Fund,1414222,2020-11,-23  edgar/data/1414222/0001683863-20-014653.txt,deregistration
N-8F,Van Kampen Municipal Opportunity High Income Fund,1465814,2020-11,-23  edgar/data/1465814/0001683863-20-014656.txt,deregistration
N-8F,Van Kampen Trust II,1446985,2020-11,-23  edgar/data/1446985/0001683863-20-014666.txt,deregistration
N-8F,WORLDWIDE HEALTH SCIENCES PORTFOLIO,1017967,2020-12,-16  edgar/data/1017967/0000940394-20-001603.txt,deregistration
N-8F NTC,AIP Macro Registered Fund P,1544318,2020-12,-01  edgar/data/1544318/9999999997-20-005507.txt,deregistration
N-8F NTC,ASIA PACIFIC FUND INC,795618,2020-12,-01  edgar/data/795618/9999999997-20-005508.txt,deregistration
N-8F NTC,Angel Oak Financial Institutions Income Term Trust,1730633,2020-11,-02  edgar/data/1730633/9999999997-20-005211.txt,deregistration
N-8F NTC,Bread & Butter Fund Inc.,1317119,2020-12,-07  edgar/data/1317119/9999999997-20-005510.txt,deregistration
N-8F NTC,CC Real Estate Income Fund,1655199,2020-11,-02  edgar/data/1655199/9999999997-20-005212.txt,deregistration
N-8F NTC,CC Real Estate Income Fund-ADV,1706589,2020-11,-02  edgar/data/1706589/9999999997-20-005217.txt,deregistration
N-8F NTC,CC Real Estate Income Fund-C,1721129,2020-10,-23  edgar/data/1721129/9999999997-20-004838.txt,deregistration
N-8F NTC,CC Real Estate Income Fund-T,1661806,2020-11,-02  edgar/data/1661806/9999999997-20-005218.txt,deregistration
N-8F NTC,CC Real Estate Income Master Fund,1655197,2020-12,-01  edgar/data/1655197/9999999997-20-005511.txt,deregistration
N-8F NTC,Cushing Energy Income Fund,1526629,2020-11,-02  edgar/data/1526629/9999999997-20-005219.txt,deregistration
N-8F NTC,Eagle Growth & Income Opportunities Fund,1575771,2020-12,-01  edgar/data/1575771/9999999997-20-005514.txt,deregistration
N-8F NTC,FIRST INVESTORS TAX EXEMPT FUNDS,716792,2020-10,-19  edgar/data/716792/9999999997-20-004816.txt,deregistration
N-8F NTC,Goldman Sachs MLP Income Opportunities Fund,1579762,2020-12,-01  edgar/data/1579762/9999999997-20-005516.txt,deregistration
N-8F NTC,Goldman Sachs Private Markets Fund 2018 (A) LLC,1718933,2020-11,-02  edgar/data/1718933/9999999997-20-005220.txt,deregistration
N-8F NTC,Goldman Sachs Private Markets Fund 2018 (B) LLC,1718932,2020-11,-02  edgar/data/1718932/9999999997-20-005221.txt,deregistration
N-8F NTC,Goldman Sachs Private Markets Fund 2018 LLC,1718934,2020-11,-02  edgar/data/1718934/9999999997-20-005222.txt,deregistration
N-8F NTC,ICON FUNDS,1025770,2020-11,-02  edgar/data/1025770/9999999997-20-005223.txt,deregistration
N-8F NTC,INDEPENDENCE VARIABLE ANNUITY SEPARATE ACCOUNT,818462,2020-11,-02  edgar/data/818462/9999999997-20-005224.txt,deregistration
N-8F NTC,JACKSON VARIABLE SERIES TRUST,1532747,2020-11,-02  edgar/data/1532747/9999999997-20-005225.txt,deregistration
N-8F NTC,JNL VARIABLE FUND LLC,1072428,2020-11,-02  edgar/data/1072428/9999999997-20-005226.txt,deregistration
N-8F NTC,LEGG MASON PERMAL ALTERNATIVES FUND INC.,1515610,2020-11,-02  edgar/data/1515610/9999999997-20-005227.txt,deregistration
N-8F NTC,NUVEEN TEXAS QUALITY MUNICIPAL INCOME FUND,878201,2020-12,-01  edgar/data/878201/9999999997-20-005519.txt,deregistration
N-8F NTC,NYSA SERIES TRUST,1027657,2020-10,-02  edgar/data/1027657/9999999997-20-004859.txt,deregistration
N-8F NTC,Pine Grove Alternative Institutional Fund,1580078,2020-11,-02  edgar/data/1580078/9999999997-20-005228.txt,deregistration
N-8F NTC,Premier Multi-Series VIT,1551431,2020-12,-28  edgar/data/1551431/9999999997-20-005858.txt,deregistration
N-8F NTC,RELIASTAR LIFE INS CO OF NY VARIABLE ANNUITY FUNDS A B &,C    109586,2020-11,-02  edgar/data/109586/9999999997-20-005229.txt,deregistration
N-8F NTC,SEI Insurance Products Trust,1580641,2020-12,-28  edgar/data/1580641/9999999997-20-005859.txt,deregistration
N-8F NTC,Victory Institutional Funds,1289876,2020-11,-02  edgar/data/1289876/9999999997-20-005230.txt,deregistration
N-8F NTC,Western Asset Opportunistic Income Fund Inc.,1565433,2020-11,-02  edgar/data/1565433/9999999997-20-005231.txt,deregistration
N-8F ORDR,AIP Macro Registered Fund P,1544318,2020-12,-24  edgar/data/1544318/9999999997-20-005835.txt,deregistration
N-8F ORDR,ASIA PACIFIC FUND INC,795618,2020-12,-24  edgar/data/795618/9999999997-20-005836.txt,deregistration
N-8F ORDR,Angel Oak Financial Institutions Income Term Trust,1730633,2020-12,-01  edgar/data/1730633/9999999997-20-005467.txt,deregistration
N-8F ORDR,BMT Investment Funds,1698609,2020-10,-23  edgar/data/1698609/9999999997-20-005094.txt,deregistration
N-8F ORDR,Bread & Butter Fund Inc.,1317119,2020-12,-28  edgar/data/1317119/9999999997-20-005837.txt,deregistration
N-8F ORDR,CAPITAL GROUP EMERGING MARKETS TOTAL OPPORTUNITIES FUND,1527972,2020-10,-23  edgar/data/1527972/9999999997-20-005095.txt,deregistration
N-8F ORDR,CC Real Estate Income Fund,1655199,2020-12,-01  edgar/data/1655199/9999999997-20-005468.txt,deregistration
N-8F ORDR,CC Real Estate Income Fund-ADV,1706589,2020-12,-01  edgar/data/1706589/9999999997-20-005470.txt,deregistration
N-8F ORDR,CC Real Estate Income Fund-C,1721129,2020-10,-23  edgar/data/1721129/9999999997-20-005096.txt,deregistration
N-8F ORDR,CC Real Estate Income Fund-T,1661806,2020-12,-01  edgar/data/1661806/9999999997-20-005471.txt,deregistration
N-8F ORDR,CC Real Estate Income Master Fund,1655197,2020-12,-28  edgar/data/1655197/9999999997-20-005839.txt,deregistration
N-8F ORDR,CSOP ETF Trust,1617113,2020-10,-23  edgar/data/1617113/9999999997-20-005097.txt,deregistration
N-8F ORDR,Cushing Energy Income Fund,1526629,2020-12,-01  edgar/data/1526629/9999999997-20-005472.txt,deregistration
N-8F ORDR,Eagle Growth & Income Opportunities Fund,1575771,2020-12,-28  edgar/data/1575771/9999999997-20-005855.txt,deregistration
N-8F ORDR,FIRST INVESTORS EQUITY FUNDS,886048,2020-10,-23  edgar/data/886048/9999999997-20-005098.txt,deregistration
N-8F ORDR,FIRST INVESTORS INCOME FUNDS,740967,2020-10,-23  edgar/data/740967/9999999997-20-005099.txt,deregistration
N-8F ORDR,FIRST INVESTORS LIFE SERIES FUNDS,770906,2020-10,-23  edgar/data/770906/9999999997-20-005100.txt,deregistration
N-8F ORDR,FIRST INVESTORS TAX EXEMPT FUNDS,716792,2020-10,-23  edgar/data/716792/9999999997-20-005101.txt,deregistration
N-8F ORDR,Goldman Sachs MLP Income Opportunities Fund,1579762,2020-12,-28  edgar/data/1579762/9999999997-20-005856.txt,deregistration
N-8F ORDR,Goldman Sachs Private Markets Fund 2018 (A) LLC,1718933,2020-12,-01  edgar/data/1718933/9999999997-20-005474.txt,deregistration
N-8F ORDR,Goldman Sachs Private Markets Fund 2018 (B) LLC,1718932,2020-12,-01  edgar/data/1718932/9999999997-20-005475.txt,deregistration
N-8F ORDR,Goldman Sachs Private Markets Fund 2018 LLC,1718934,2020-12,-01  edgar/data/1718934/9999999997-20-005476.txt,deregistration
N-8F ORDR,Harvest Volatility Edge Trust,1716063,2020-10,-23  edgar/data/1716063/9999999997-20-005118.txt,deregistration
N-8F ORDR,ICON FUNDS,1025770,2020-12,-01  edgar/data/1025770/9999999997-20-005477.txt,deregistration
N-8F ORDR,INDEPENDENCE VARIABLE ANNUITY SEPARATE ACCOUNT,818462,2020-12,-01  edgar/data/818462/9999999997-20-005523.txt,deregistration
N-8F ORDR,JACKSON VARIABLE SERIES TRUST,1532747,2020-12,-01  edgar/data/1532747/9999999997-20-005521.txt,deregistration
N-8F ORDR,JNL VARIABLE FUND LLC,1072428,2020-12,-01  edgar/data/1072428/9999999997-20-005524.txt,deregistration
N-8F ORDR,LEGG MASON PERMAL ALTERNATIVES FUND INC.,1515610,2020-12,-01  edgar/data/1515610/9999999997-20-005525.txt,deregistration
N-8F ORDR,Miller/Howard Funds Trust,1657267,2020-10,-30  edgar/data/1657267/9999999997-20-005191.txt,deregistration
N-8F ORDR,NUVEEN TEXAS QUALITY MUNICIPAL INCOME FUND,878201,2020-12,-28  edgar/data/878201/9999999997-20-005857.txt,deregistration
N-8F ORDR,Nuveen Mortgage & Income Fund,1769901,2020-11,-09  edgar/data/1769901/9999999997-20-004749.txt,deregistration
