form,company,cik,date_filed,filing_path,event
N-14,JOHN HANCOCK VARIABLE INSURANCE TRUST,756913,2020-07,-01  edgar/data/756913/0001133228-20-004248.txt,merger/reorg
N-14,MUTUAL OF AMERICA INVESTMENT CORP,795259,2020-08,-21  edgar/data/795259/0001193125-20-226942.txt,merger/reorg
N-14,Northern Lights Fund Trust,1314414,2020-07,-31  edgar/data/1314414/0001580642-20-002820.txt,merger/reorg
N-14,Northern Lights Fund Trust,1314414,2020-09,-23  edgar/data/1314414/0001580642-20-003529.txt,merger/reorg
N-14,OHIO NATIONAL FUND INC,315754,2020-09,-18  edgar/data/315754/0001398344-20-018801.txt,merger/reorg
N-14,Pacer Funds Trust,1616668,2020-07,-17  edgar/data/1616668/0000894189-20-005490.txt,merger/reorg
N-14,Putnam Target Date Funds,1295293,2020-09,-15  edgar/data/1295293/0000928816-20-001038.txt,merger/reorg
N-14,Putnam Target Date Funds,1295293,2020-09,-15  edgar/data/1295293/0000928816-20-001043.txt,merger/reorg
N-14,STONE RIDGE TRUST,1559992,2020-08,-13  edgar/data/1559992/0001193125-20-219252.txt,merger/reorg
N-14,Segall Bryant & Hamill Trust,357204,2020-07,-23  edgar/data/357204/0001398344-20-014214.txt,merger/reorg
N-14,Siren ETF Trust,1796383,2020-08,-10  edgar/data/1796383/0001398344-20-015328.txt,merger/reorg
N-14,"T. Rowe Price Tax-Exempt Money Fund, Inc.",315748,2020-07,-07  edgar/data/315748/0000819930-20-000005.txt,merger/reorg
N-14,"T. Rowe Price Total Return Fund, Inc.",1681576,2020-08,-07  edgar/data/1681576/0001681576-20-000001.txt,merger/reorg
N-14,TOUCHSTONE STRATEGIC TRUST,711080,2020-07,-17  edgar/data/711080/0000711080-20-000075.txt,merger/reorg
N-14,TOUCHSTONE STRATEGIC TRUST,711080,2020-07,-22  edgar/data/711080/0000711080-20-000077.txt,merger/reorg
N-14,TRANSAMERICA SERIES TRUST,778207,2020-09,-03  edgar/data/778207/0001193125-20-238892.txt,merger/reorg
N-14,US GLOBAL INVESTORS FUNDS,101507,2020-07,-10  edgar/data/101507/0001398344-20-013603.txt,merger/reorg
N-14,VANGUARD INDEX FUNDS,36405,2020-09,-17  edgar/data/36405/0001683863-20-013269.txt,merger/reorg
N-14,VIRTUS EQUITY TRUST,34273,2020-07,-01  edgar/data/34273/0001104659-20-079819.txt,merger/reorg
N-14,VIRTUS EQUITY TRUST,34273,2020-07,-01  edgar/data/34273/0001104659-20-079884.txt,merger/reorg
N-14,VOYAGEUR MUTUAL FUNDS,906236,2020-09,-10  edgar/data/906236/0001137439-20-000795.txt,merger/reorg
N-14,Waycross Independent Trust,1815558,2020-09,-18  edgar/data/1815558/0001398344-20-018782.txt,merger/reorg
N-14,WisdomTree Trust,1350487,2020-07,-22  edgar/data/1350487/0001193125-20-196617.txt,merger/reorg
N-14,World Funds Trust,1396092,2020-07,-01  edgar/data/1396092/0001387131-20-006153.txt,merger/reorg
N-14 8C,BLACKROCK MUNICIPAL INCOME TRUST II,1176194,2020-08,-11  edgar/data/1176194/0001193125-20-216091.txt,merger/reorg
N-14 8C,"BLACKROCK MUNIHOLDINGS FUND, INC.",1034665,2020-08,-06  edgar/data/1034665/0001193125-20-211511.txt,merger/reorg
N-14 8C,"BLACKROCK MUNIYIELD QUALITY FUND, INC.",890196,2020-09,-14  edgar/data/890196/0001193125-20-244288.txt,merger/reorg
N-14 8C,BLACKROCK NEW YORK MUNICIPAL INCOME TRUST,1137390,2020-08,-03  edgar/data/1137390/0001193125-20-208168.txt,merger/reorg
N-14 8C,"Barings BDC, Inc.",1379785,2020-09,-15  edgar/data/1379785/0001140361-20-020506.txt,merger/reorg
N-14 8C,NUVEEN CALIFORNIA MUNICIPAL VALUE FUND INC,818851,2020-08,-24  edgar/data/818851/0001193125-20-228480.txt,merger/reorg
N-14 8C,NUVEEN NEW YORK MUNICIPAL VALUE FUND INC,818850,2020-08,-24  edgar/data/818850/0001193125-20-228470.txt,merger/reorg
N-14 8C,Nuveen AMT-Free Municipal Value Fund,1450445,2020-09,-11  edgar/data/1450445/0001193125-20-243257.txt,merger/reorg
N-14 8C,Nuveen AMT-Free Quality Municipal Income Fund,1195737,2020-09,-11  edgar/data/1195737/0001193125-20-243261.txt,merger/reorg
N-14 8C,Nuveen Quality Municipal Income Fund,1083839,2020-09,-23  edgar/data/1083839/0001193125-20-252386.txt,merger/reorg
N-14 8C,Portman Ridge Finance Corp,1372807,2020-07,-17  edgar/data/1372807/0001193125-20-194738.txt,merger/reorg
N-14 8C/A,Flat Rock Core Income Fund,1814390,2020-09,-02  edgar/data/1814390/0001213900-20-025058.txt,merger/reorg
N-14 8C/A,GOLDMAN SACHS MLP & ENERGY RENAISSANCE FUND,1612875,2020-07,-28  edgar/data/1612875/0001193125-20-201104.txt,merger/reorg
N-14 8C/A,"Goldman Sachs BDC, Inc.",1572694,2020-07,-13  edgar/data/1572694/0001193125-20-191254.txt,merger/reorg
N-14 8C/A,Portman Ridge Finance Corp,1372807,2020-08,-28  edgar/data/1372807/0001193125-20-234843.txt,merger/reorg
N-14/A,360 Funds,1319067,2020-08,-07  edgar/data/1319067/0001387131-20-007204.txt,merger/reorg
N-14/A,Alpha Architect ETF Trust,1592900,2020-09,-02  edgar/data/1592900/0001213900-20-025036.txt,merger/reorg
N-14/A,BLACKROCK MULTI STATE MUNICIPAL SERIES TRUST,774013,2020-07,-02  edgar/data/774013/0001193125-20-185529.txt,merger/reorg
N-14/A,FIRST TRUST EXCHANGE-TRADED ALPHADEX FUND II,1510337,2020-07,-20  edgar/data/1510337/0001445546-20-003427.txt,merger/reorg
N-14/A,FIRST TRUST EXCHANGE-TRADED ALPHADEX FUND II,1510337,2020-07,-20  edgar/data/1510337/0001445546-20-003449.txt,merger/reorg
N-14/A,FIRST TRUST EXCHANGE-TRADED FUND,1329377,2020-07,-20  edgar/data/1329377/0001445546-20-003431.txt,merger/reorg
N-14/A,FIRST TRUST EXCHANGE-TRADED FUND,1329377,2020-07,-20  edgar/data/1329377/0001445546-20-003435.txt,merger/reorg
N-14/A,FIRST TRUST EXCHANGE-TRADED FUND,1329377,2020-07,-20  edgar/data/1329377/0001445546-20-003451.txt,merger/reorg
N-14/A,FIRST TRUST EXCHANGE-TRADED FUND,1329377,2020-07,-20  edgar/data/1329377/0001445546-20-003453.txt,merger/reorg
N-14/A,Investment Managers Series Trust,1318342,2020-09,-28  edgar/data/1318342/0001398344-20-019216.txt,merger/reorg
N-14/A,JOHN HANCOCK VARIABLE INSURANCE TRUST,756913,2020-07,-31  edgar/data/756913/0001133228-20-004689.txt,merger/reorg
N-14/A,MADISON FUNDS,1040612,2020-07,-09  edgar/data/1040612/0001040612-20-000130.txt,merger/reorg
N-14/A,MADISON FUNDS,1040612,2020-07,-09  edgar/data/1040612/0001040612-20-000131.txt,merger/reorg
N-14/A,Pacer Funds Trust,1616668,2020-08,-18  edgar/data/1616668/0000894189-20-006455.txt,merger/reorg
N-14/A,Segall Bryant & Hamill Trust,357204,2020-08,-24  edgar/data/357204/0001398344-20-016966.txt,merger/reorg
N-14/A,"T. Rowe Price International Funds, Inc.",313212,2020-07,-17  edgar/data/313212/0000313212-20-000132.txt,merger/reorg
N-14/A,"T. Rowe Price International Funds, Inc.",313212,2020-07,-17  edgar/data/313212/0000313212-20-000138.txt,merger/reorg
N-14/A,"T. Rowe Price International Funds, Inc.",313212,2020-07,-22  edgar/data/313212/0000313212-20-000144.txt,merger/reorg
N-14/A,"T. Rowe Price Tax-Exempt Money Fund, Inc.",315748,2020-08,-17  edgar/data/315748/0000315748-20-000026.txt,merger/reorg
N-14/A,"T. Rowe Price Total Return Fund, Inc.",1681576,2020-09,-21  edgar/data/1681576/0001681576-20-000015.txt,merger/reorg
N-14/A,USAA MUTUAL FUNDS TRUST,908695,2020-07,-23  edgar/data/908695/0001683863-20-012120.txt,merger/reorg
N-14/A,WisdomTree Trust,1350487,2020-09,-09  edgar/data/1350487/0001193125-20-242291.txt,merger/reorg
N-8F,Angel Oak Financial Institutions Income Term Trust,1730633,2020-08,-04  edgar/data/1730633/0001193125-20-209345.txt,deregistration
N-8F,BMT Investment Funds,1698609,2020-07,-01  edgar/data/1698609/0000894189-20-005193.txt,deregistration
N-8F,Bread & Butter Fund Inc.,1317119,2020-08,-28  edgar/data/1317119/0001162044-20-000901.txt,deregistration
N-8F,CC Real Estate Income Fund,1655199,2020-08,-18  edgar/data/1655199/0001104659-20-096553.txt,deregistration
N-8F,CC Real Estate Income Fund-ADV,1706589,2020-08,-18  edgar/data/1706589/0001104659-20-096557.txt,deregistration
N-8F,CC Real Estate Income Fund-C,1721129,2020-08,-18  edgar/data/1721129/0001104659-20-096556.txt,deregistration
N-8F,CC Real Estate Income Fund-T,1661806,2020-08,-18  edgar/data/1661806/0001104659-20-096554.txt,deregistration
N-8F,CC Real Estate Income Master Fund,1655197,2020-08,-18  edgar/data/1655197/0001104659-20-096551.txt,deregistration
N-8F,CSOP ETF Trust,1617113,2020-07,-31  edgar/data/1617113/0001104659-20-088850.txt,deregistration
N-8F,Equinox Funds Trust,1498272,2020-08,-11  edgar/data/1498272/0001193125-20-215819.txt,deregistration
N-8F,ICON FUNDS,1025770,2020-09,-29  edgar/data/1025770/0001387131-20-008554.txt,deregistration
N-8F,INDEPENDENCE VARIABLE ANNUITY SEPARATE ACCOUNT,818462,2020-07,-13  edgar/data/818462/0000818462-20-000003.txt,deregistration
N-8F,JACKSON VARIABLE SERIES TRUST,1532747,2020-09,-18  edgar/data/1532747/0001532747-20-000021.txt,deregistration
N-8F,JNL VARIABLE FUND LLC,1072428,2020-09,-18  edgar/data/1072428/0001072428-20-000020.txt,deregistration
N-8F,Miller/Howard Funds Trust,1657267,2020-08,-31  edgar/data/1657267/0000947871-20-000713.txt,deregistration
N-8F,NYSA SERIES TRUST,1027657,2020-09,-09  edgar/data/1027657/0001162044-20-000948.txt,deregistration
N-8F,Pine Grove Alternative Institutional Fund,1580078,2020-07,-14  edgar/data/1580078/0001435109-20-000239.txt,deregistration
N-8F,Premier Multi-Series VIT,1551431,2020-07,-29  edgar/data/1551431/0001683863-20-012213.txt,deregistration
N-8F,RELIASTAR LIFE INS CO OF NY VARIABLE ANNUITY FUNDS A B &,C    109586,2020-09,-21  edgar/data/109586/0000701383-20-000013.txt,deregistration
N-8F,Resource Real Estate Diversified Income Fund,1557725,2020-07,-02  edgar/data/1557725/0001398344-20-013245.txt,deregistration
N-8F,SSGA Master Trust,1516211,2020-07,-09  edgar/data/1516211/0001193125-20-190343.txt,deregistration
N-8F,"UST Global Private Markets Fund, LLC",1399793,2020-08,-26  edgar/data/1399793/0001104659-20-098443.txt,deregistration
N-8F NTC,AG SEPARATE ACCOUNT A of AGL,932927,2020-08,-04  edgar/data/932927/9999999997-20-004237.txt,deregistration
N-8F NTC,AGL SEPARATE ACCOUNT A,16190,2020-07,-31  edgar/data/16190/9999999997-20-004236.txt,deregistration
N-8F NTC,AGL SEPARATE ACCOUNT VA-1,1017656,2020-08,-04  edgar/data/1017656/9999999997-20-004238.txt,deregistration
N-8F NTC,AGL SEPARATE ACCOUNT VA-2,38748,2020-08,-04  edgar/data/38748/9999999997-20-004239.txt,deregistration
N-8F NTC,AGL SEPARATE ACCOUNT VUL,847539,2020-08,-04  edgar/data/847539/9999999997-20-004240.txt,deregistration
N-8F NTC,AGL SEPARATE ACCOUNT VUL-2,877625,2020-07,-31  edgar/data/877625/9999999997-20-004241.txt,deregistration
N-8F NTC,BMT Investment Funds,1698609,2020-09,-30  edgar/data/1698609/9999999997-20-004836.txt,deregistration
N-8F NTC,Blackstone Alternative Alpha Fund,1535091,2020-07,-31  edgar/data/1535091/9999999997-20-004242.txt,deregistration
N-8F NTC,Blackstone Alternative Alpha Fund II,1566814,2020-07,-31  edgar/data/1566814/9999999997-20-004243.txt,deregistration
N-8F NTC,Blackstone Alternative Alpha Master Fund,1535092,2020-07,-31  edgar/data/1535092/9999999997-20-004244.txt,deregistration
N-8F NTC,CAPITAL GROUP EMERGING MARKETS TOTAL OPPORTUNITIES FUND,1527972,2020-09,-30  edgar/data/1527972/9999999997-20-004837.txt,deregistration
N-8F NTC,CSOP ETF Trust,1617113,2020-09,-30  edgar/data/1617113/9999999997-20-004839.txt,deregistration
N-8F NTC,Entoro Gray Swan Fund,1808251,2020-09,-30  edgar/data/1808251/9999999997-20-004840.txt,deregistration
N-8F NTC,FIRST INVESTORS EQUITY FUNDS,886048,2020-09,-30  edgar/data/886048/9999999997-20-004841.txt,deregistration
N-8F NTC,FIRST INVESTORS INCOME FUNDS,740967,2020-09,-30  edgar/data/740967/9999999997-20-004842.txt,deregistration
N-8F NTC,FIRST INVESTORS LIFE SERIES FUNDS,770906,2020-09,-30  edgar/data/770906/9999999997-20-004843.txt,deregistration
N-8F NTC,GLOBAL GOVERNMENTS VARIABLE ACCOUNT,827118,2020-07,-31  edgar/data/827118/9999999997-20-004245.txt,deregistration
N-8F NTC,GOVERNMENT SECURITIES VARIABLE ACCOUNT /MA/,745288,2020-07,-31  edgar/data/745288/9999999997-20-004246.txt,deregistration
N-8F NTC,HIGH YIELD VARIABLE ACCOUNT /MA,706112,2020-07,-31  edgar/data/706112/9999999997-20-004249.txt,deregistration
N-8F NTC,Hartford Funds Master Fund,1698894,2020-07,-31  edgar/data/1698894/9999999997-20-004248.txt,deregistration
N-8F NTC,Harvest Volatility Edge Trust,1716063,2020-09,-30  edgar/data/1716063/9999999997-20-004817.txt,deregistration
N-8F NTC,Miller/Howard Funds Trust,1657267,2020-09,-30  edgar/data/1657267/9999999997-20-004818.txt,deregistration
N-8F NTC,Nuveen All Cap Energy MLP Opportunities Fund,1582817,2020-08,-31  edgar/data/1582817/9999999997-20-004537.txt,deregistration
N-8F NTC,Nuveen Energy MLP Total Return Fund,1502711,2020-08,-31  edgar/data/1502711/9999999997-20-004538.txt,deregistration
N-8F NTC,Nuveen High Income December 2019 Target Term Fund,1666735,2020-08,-31  edgar/data/1666735/9999999997-20-004539.txt,deregistration
N-8F NTC,Nuveen Impact Bond 2025 Term Fund,1737092,2020-08,-31  edgar/data/1737092/9999999997-20-004540.txt,deregistration
N-8F NTC,Nuveen Mortgage & Income Fund,1769901,2020-08,-31  edgar/data/1769901/9999999997-20-004541.txt,deregistration
N-8F NTC,Nuveen Mortgage Opportunity Term Fund 2,1479238,2020-09,-30  edgar/data/1479238/9999999997-20-004819.txt,deregistration
N-8F NTC,OPPENHEIMER GLOBAL OPPORTUNITIES FUND,861457,2020-07,-31  edgar/data/861457/9999999997-20-004251.txt,deregistration
N-8F NTC,OPPENHEIMER GLOBAL STRATEGIC INCOME FUND,850134,2020-07,-31  edgar/data/850134/9999999997-20-004252.txt,deregistration
N-8F NTC,OPPENHEIMER INTEGRITY FUNDS,701265,2020-09,-30  edgar/data/701265/9999999997-20-004822.txt,deregistration
N-8F NTC,OPPENHEIMER QUEST FOR VALUE FUNDS,817982,2020-07,-31  edgar/data/817982/9999999997-20-004253.txt,deregistration
N-8F NTC,Oppenheimer ETF Trust,1384032,2020-07,-31  edgar/data/1384032/9999999997-20-004250.txt,deregistration
N-8F NTC,Resource Real Estate Diversified Income Fund,1557725,2020-09,-30  edgar/data/1557725/9999999997-20-004827.txt,deregistration
N-8F NTC,SSGA Master Trust,1516211,2020-08,-31  edgar/data/1516211/9999999997-20-004542.txt,deregistration
N-8F NTC,Separate Account II of AGL,803466,2020-07,-31  edgar/data/803466/9999999997-20-004254.txt,deregistration
N-8F NTC,TOTAL RETURN VARIABLE ACCOUNT,827119,2020-07,-31  edgar/data/827119/9999999997-20-004255.txt,deregistration
N-8F NTC,USAA ETF Trust,1573099,2020-09,-30  edgar/data/1573099/9999999997-20-004832.txt,deregistration
N-8F NTC,USL SEPARATE ACCOUNT USL B,805749,2020-07,-31  edgar/data/805749/9999999997-20-004256.txt,deregistration
N-8F NTC,USL SEPARATE ACCOUNT USL VA-R,1069346,2020-07,-31  edgar/data/1069346/9999999997-20-004257.txt,deregistration
N-8F NTC,"UST Global Private Markets Fund, LLC",1399793,2020-09,-30  edgar/data/1399793/9999999997-20-004834.txt,deregistration
N-8F NTC,VARIABLE ANNUITY ACCOUNT ONE OF FIRST SUNAMERICA LIFE INS,CO  768830,2020-07,-31  edgar/data/768830/9999999997-20-004258.txt,deregistration
N-8F ORDR,AG SEPARATE ACCOUNT A of AGL,932927,2020-08,-27  edgar/data/932927/9999999997-20-004509.txt,deregistration
N-8F ORDR,AGL SEPARATE ACCOUNT A,16190,2020-08,-27  edgar/data/16190/9999999997-20-004508.txt,deregistration
N-8F ORDR,AGL SEPARATE ACCOUNT VA-1,1017656,2020-08,-27  edgar/data/1017656/9999999997-20-004510.txt,deregistration
N-8F ORDR,AGL SEPARATE ACCOUNT VA-2,38748,2020-08,-27  edgar/data/38748/9999999997-20-004511.txt,deregistration
N-8F ORDR,AGL SEPARATE ACCOUNT VUL,847539,2020-08,-27  edgar/data/847539/9999999997-20-004512.txt,deregistration
N-8F ORDR,AGL SEPARATE ACCOUNT VUL-2,877625,2020-08,-27  edgar/data/877625/9999999997-20-004513.txt,deregistration
N-8F ORDR,Blackstone Alternative Alpha Fund,1535091,2020-08,-27  edgar/data/1535091/9999999997-20-004514.txt,deregistration
N-8F ORDR,Blackstone Alternative Alpha Fund II,1566814,2020-08,-27  edgar/data/1566814/9999999997-20-004515.txt,deregistration
N-8F ORDR,Blackstone Alternative Alpha Master Fund,1535092,2020-08,-27  edgar/data/1535092/9999999997-20-004516.txt,deregistration
N-8F ORDR,Cushing ETF Trust,1742910,2020-07,-23  edgar/data/1742910/9999999997-20-004133.txt,deregistration
N-8F ORDR,EATON VANCE NEW JERSEY MUNICIPAL BOND FUND,1196874,2020-07,-07  edgar/data/1196874/9999999997-20-003951.txt,deregistration
N-8F ORDR,GLOBAL GOVERNMENTS VARIABLE ACCOUNT,827118,2020-08,-27  edgar/data/827118/9999999997-20-004517.txt,deregistration
N-8F ORDR,GOVERNMENT SECURITIES VARIABLE ACCOUNT /MA/,745288,2020-08,-27  edgar/data/745288/9999999997-20-004518.txt,deregistration
N-8F ORDR,HIGH YIELD VARIABLE ACCOUNT /MA,706112,2020-09,-01  edgar/data/706112/9999999997-20-004530.txt,deregistration
N-8F ORDR,Hartford Funds Master Fund,1698894,2020-09,-01  edgar/data/1698894/9999999997-20-004564.txt,deregistration
N-8F ORDR,Nuveen All Cap Energy MLP Opportunities Fund,1582817,2020-09,-24  edgar/data/1582817/9999999997-20-004746.txt,deregistration
N-8F ORDR,Nuveen Energy MLP Total Return Fund,1502711,2020-09,-24  edgar/data/1502711/9999999997-20-004745.txt,deregistration
N-8F ORDR,Nuveen High Income December 2019 Target Term Fund,1666735,2020-09,-24  edgar/data/1666735/9999999997-20-004747.txt,deregistration
N-8F ORDR,Nuveen Impact Bond 2025 Term Fund,1737092,2020-09,-24  edgar/data/1737092/9999999997-20-004748.txt,deregistration
N-8F ORDR,OPPENHEIMER CAPITAL APPRECIATION FUND,319767,2020-07,-23  edgar/data/319767/9999999997-20-004134.txt,deregistration
N-8F ORDR,OPPENHEIMER CAPITAL INCOME FUND,45156,2020-07,-23  edgar/data/45156/9999999997-20-004143.txt,deregistration
N-8F ORDR,OPPENHEIMER DEVELOPING MARKETS FUND,1015986,2020-07,-23  edgar/data/1015986/9999999997-20-004149.txt,deregistration
N-8F ORDR,OPPENHEIMER DIVIDEND OPPORTUNITY FUND,1191290,2020-07,-23  edgar/data/1191290/9999999997-20-004154.txt,deregistration
N-8F ORDR,OPPENHEIMER GLOBAL FUND,74658,2020-09,-24  edgar/data/74658/9999999997-20-004144.txt,deregistration
N-8F ORDR,OPPENHEIMER GLOBAL OPPORTUNITIES FUND,861457,2020-09,-01  edgar/data/861457/9999999997-20-004533.txt,deregistration
N-8F ORDR,OPPENHEIMER GLOBAL STRATEGIC INCOME FUND,850134,2020-09,-01  edgar/data/850134/9999999997-20-004534.txt,deregistration
N-8F ORDR,OPPENHEIMER GOLD & SPECIAL MINERALS FUND,716836,2020-09,-24  edgar/data/716836/9999999997-20-004146.txt,deregistration
N-8F ORDR,OPPENHEIMER INTERNATIONAL BOND FUND,939800,2020-07,-24  edgar/data/939800/9999999997-20-004161.txt,deregistration
N-8F ORDR,OPPENHEIMER INTERNATIONAL EQUITY FUND,863250,2020-07,-24  edgar/data/863250/9999999997-20-004172.txt,deregistration
N-8F ORDR,OPPENHEIMER INTERNATIONAL GROWTH FUND,1005728,2020-07,-24  edgar/data/1005728/9999999997-20-004171.txt,deregistration
N-8F ORDR,OPPENHEIMER QUEST FOR VALUE FUNDS,817982,2020-09,-01  edgar/data/817982/9999999997-20-004524.txt,deregistration
N-8F ORDR,OPPENHEIMER SENIOR FLOATING RATE FUND,1087774,2020-07,-24  edgar/data/1087774/9999999997-20-004168.txt,deregistration
N-8F ORDR,OPPENHEIMER SENIOR FLOATING RATE PLUS FUND,1577111,2020-07,-24  edgar/data/1577111/9999999997-20-004167.txt,deregistration
N-8F ORDR,OPPENHEIMER VARIABLE ACCOUNT FUNDS,752737,2020-07,-24  edgar/data/752737/9999999997-20-004178.txt,deregistration
N-8F ORDR,Oppenheimer ETF Trust,1384032,2020-09,-01  edgar/data/1384032/9999999997-20-004531.txt,deregistration
N-8F ORDR,Oppenheimer Emerging Markets Innovators Fund,1600584,2020-07,-23  edgar/data/1600584/9999999997-20-004150.txt,deregistration
N-8F ORDR,Oppenheimer Emerging Markets Local Debt Fund,1488175,2020-07,-23  edgar/data/1488175/9999999997-20-004151.txt,deregistration
N-8F ORDR,Oppenheimer Global Focus Fund,1405969,2020-07,-23  edgar/data/1405969/9999999997-20-004152.txt,deregistration
N-8F ORDR,Oppenheimer Global High Yield Fund,1530245,2020-09,-24  edgar/data/1530245/9999999997-20-004145.txt,deregistration
N-8F ORDR,Oppenheimer Global Multi-Asset Growth Fund,1640924,2020-09,-24  edgar/data/1640924/9999999997-20-004148.txt,deregistration
N-8F ORDR,Oppenheimer Global Multi-Asset Income Fund,1617762,2020-09,-24  edgar/data/1617762/9999999997-20-004147.txt,deregistration
N-8F ORDR,Oppenheimer Macquarie Global Infrastructure Fund,1665789,2020-07,-24  edgar/data/1665789/9999999997-20-004170.txt,deregistration
N-8F ORDR,"Oppenheimer Master Loan Fund, LLC",1413714,2020-07,-24  edgar/data/1413714/9999999997-20-004169.txt,deregistration
N-8F ORDR,Oppenheimer Small Cap Value Fund,1651634,2020-07,-24  edgar/data/1651634/9999999997-20-004165.txt,deregistration
N-8F ORDR,SSGA Master Trust,1516211,2020-09,-24  edgar/data/1516211/9999999997-20-004750.txt,deregistration
N-8F ORDR,Salt Funds Trust,1757412,2020-07,-24  edgar/data/1757412/9999999997-20-004163.txt,deregistration
N-8F ORDR,Separate Account II of AGL,803466,2020-09,-01  edgar/data/803466/9999999997-20-004526.txt,deregistration
N-8F ORDR,"Small Cap Value Fund, Inc.",1330833,2020-07,-24  edgar/data/1330833/9999999997-20-004162.txt,deregistration
N-8F ORDR,TOTAL RETURN VARIABLE ACCOUNT,827119,2020-09,-01  edgar/data/827119/9999999997-20-004527.txt,deregistration
N-8F ORDR,UBS LIFE INSURANCE CO USA SEPARATE ACCOUNT,898067,2020-07,-24  edgar/data/898067/9999999997-20-004160.txt,deregistration
N-8F ORDR,USL SEPARATE ACCOUNT USL B,805749,2020-09,-01  edgar/data/805749/9999999997-20-004565.txt,deregistration
N-8F ORDR,USL SEPARATE ACCOUNT USL VA-R,1069346,2020-09,-01  edgar/data/1069346/9999999997-20-004529.txt,deregistration
N-8F ORDR,VARIABLE ANNUITY ACCOUNT ONE OF FIRST SUNAMERICA LIFE INS,CO  768830,2020-09,-24  edgar/data/768830/9999999997-20-004525.txt,deregistration
N-8F/A,BMT Investment Funds,1698609,2020-09,-18  edgar/data/1698609/0000894189-20-007786.txt,deregistration
N-8F/A,CAPITAL GROUP EMERGING MARKETS TOTAL OPPORTUNITIES FUND,1527972,2020-09,-18  edgar/data/1527972/0000051931-20-000781.txt,deregistration
N-8F/A,FIRST INVESTORS EQUITY FUNDS,886048,2020-07,-28  edgar/data/886048/0000898432-20-000685.txt,deregistration
N-8F/A,FIRST INVESTORS EQUITY FUNDS,886048,2020-09,-10  edgar/data/886048/0000898432-20-000771.txt,deregistration
N-8F/A,FIRST INVESTORS INCOME FUNDS,740967,2020-07,-28  edgar/data/740967/0000898432-20-000687.txt,deregistration
N-8F/A,FIRST INVESTORS INCOME FUNDS,740967,2020-09,-10  edgar/data/740967/0000898432-20-000772.txt,deregistration
N-8F/A,FIRST INVESTORS LIFE SERIES FUNDS,770906,2020-07,-28  edgar/data/770906/0000898432-20-000686.txt,deregistration
N-8F/A,FIRST INVESTORS LIFE SERIES FUNDS,770906,2020-09,-10  edgar/data/770906/0000898432-20-000773.txt,deregistration
N-8F/A,FIRST INVESTORS LIFE SERIES FUNDS,770906,2020-09,-25  edgar/data/770906/0000898432-20-000783.txt,deregistration
