form,company,cik,date_filed,filing_path,event
N-8F NTC,BNY Mellon Alcentra Opportunistic Global Credit Income Fu,nd   1816314,2023-01,-30  edgar/data/1816314/9999999997-23-000409.txt,deregistration
N-8F NTC,"Center Coast Brookfield Core MLP Fund I, LLC",1521971,2023-02,-27  edgar/data/1521971/9999999997-23-000779.txt,deregistration
N-8F NTC,Emles Trust,1755351,2023-01,-30  edgar/data/1755351/9999999997-23-000410.txt,deregistration
N-8F NTC,FPA CAPITAL FUND INC,99188,2023-02,-27  edgar/data/99188/9999999997-23-000785.txt,deregistration
N-8F NTC,FPA PARAMOUNT FUND INC,76210,2023-02,-27  edgar/data/76210/9999999997-23-000786.txt,deregistration
N-8F NTC,Forward Funds,889188,2023-02,-27  edgar/data/889188/9999999997-23-000784.txt,deregistration
N-8F NTC,Global Beta ETF Trust,1774739,2023-01,-03  edgar/data/1774739/9999999997-23-000009.txt,deregistration
N-8F NTC,INVESTED PORTFOLIOS,1141323,2023-01,-30  edgar/data/1141323/9999999997-23-000411.txt,deregistration
N-8F NTC,SUNAMERICA EQUITY FUNDS,799084,2023-01,-03  edgar/data/799084/9999999997-23-000010.txt,deregistration
N-8F NTC,SUNAMERICA MONEY MARKET FUNDS INC,724129,2023-01,-03  edgar/data/724129/9999999997-23-000011.txt,deregistration
N-8F NTC,"SUNAMERICA SERIES, INC.",1020861,2023-01,-03  edgar/data/1020861/9999999997-23-000012.txt,deregistration
N-8F NTC,Salient MF Trust,1535174,2023-02,-27  edgar/data/1535174/9999999997-23-000787.txt,deregistration
N-8F NTC,SunAmerica Specialty Series,1274768,2023-01,-03  edgar/data/1274768/9999999997-23-000013.txt,deregistration
N-8F NTC,Western Asset Middle Market Income Fund Inc.,1525355,2023-01,-30  edgar/data/1525355/9999999997-23-000412.txt,deregistration
N-8F ORDR,ANCHOR SERIES TRUST,726735,2023-01,-30  edgar/data/726735/9999999997-23-000403.txt,deregistration
N-8F ORDR,Angel Oak Dynamic Financial Strategies Income Term Trust,1794287,2023-01,-03  edgar/data/1794287/9999999997-23-000001.txt,deregistration
N-8F ORDR,BNY Mellon Alcentra Opportunistic Global Credit Income Fu,nd   1816314,2023-02,-24  edgar/data/1816314/9999999997-23-000720.txt,deregistration
N-8F ORDR,Barings Funds Trust,1577579,2023-01,-03  edgar/data/1577579/9999999997-23-000002.txt,deregistration
N-8F ORDR,CAPITAL CASH MANAGEMENT TRUST,93832,2023-01,-03  edgar/data/93832/9999999997-23-000003.txt,deregistration
N-8F ORDR,"Center Coast Brookfield Core MLP Fund I, LLC",1521971,2023-03,-23  edgar/data/1521971/9999999997-23-001140.txt,deregistration
N-8F ORDR,"DREYFUS BASIC MONEY MARKET FUND, INC.",885409,2023-01,-03  edgar/data/885409/9999999997-23-000004.txt,deregistration
N-8F ORDR,Emles Trust,1755351,2023-02,-24  edgar/data/1755351/9999999997-23-000722.txt,deregistration
N-8F ORDR,FPA CAPITAL FUND INC,99188,2023-03,-23  edgar/data/99188/9999999997-23-001142.txt,deregistration
N-8F ORDR,FPA PARAMOUNT FUND INC,76210,2023-03,-23  edgar/data/76210/9999999997-23-001143.txt,deregistration
N-8F ORDR,Forward Funds,889188,2023-03,-23  edgar/data/889188/9999999997-23-001141.txt,deregistration
N-8F ORDR,Global Beta ETF Trust,1774739,2023-01,-30  edgar/data/1774739/9999999997-23-000404.txt,deregistration
N-8F ORDR,INVESTED PORTFOLIOS,1141323,2023-02,-24  edgar/data/1141323/9999999997-23-000723.txt,deregistration
N-8F ORDR,MONY VARIABLE ACCOUNT S,869628,2023-01,-03  edgar/data/869628/9999999997-23-000005.txt,deregistration
N-8F ORDR,New Age Alpha Trust,1764795,2023-01,-03  edgar/data/1764795/9999999997-23-000006.txt,deregistration
N-8F ORDR,SUNAMERICA EQUITY FUNDS,799084,2023-01,-30  edgar/data/799084/9999999997-23-000405.txt,deregistration
N-8F ORDR,SUNAMERICA MONEY MARKET FUNDS INC,724129,2023-01,-30  edgar/data/724129/9999999997-23-000406.txt,deregistration
N-8F ORDR,"SUNAMERICA SERIES, INC.",1020861,2023-01,-30  edgar/data/1020861/9999999997-23-000407.txt,deregistration
N-8F ORDR,Salient MF Trust,1535174,2023-03,-23  edgar/data/1535174/9999999997-23-001144.txt,deregistration
N-8F ORDR,SunAmerica Specialty Series,1274768,2023-01,-30  edgar/data/1274768/9999999997-23-000408.txt,deregistration
N-8F ORDR,Uncommon Investment Funds Trust,1785243,2023-01,-03  edgar/data/1785243/9999999997-23-000007.txt,deregistration
N-8F ORDR,Western Asset Middle Market Income Fund Inc.,1525355,2023-02,-24  edgar/data/1525355/9999999997-23-000724.txt,deregistration
N-8F/A,DIREXION INSURANCE TRUST,1102060,2023-03,-03  edgar/data/1102060/0001193125-23-059896.txt,deregistration
N-8F/A,FPA CAPITAL FUND INC,99188,2023-01,-30  edgar/data/99188/0001104659-23-007839.txt,deregistration
N-8F/A,FPA PARAMOUNT FUND INC,76210,2023-01,-30  edgar/data/76210/0001104659-23-007840.txt,deregistration
N-8F/A,Forward Funds,889188,2023-02,-16  edgar/data/889188/0000898432-23-000109.txt,deregistration
N-8F/A,OSI ETF Trust,1672826,2023-03,-30  edgar/data/1672826/0001137439-23-000492.txt,deregistration
N-8F/A,Salient MF Trust,1535174,2023-02,-16  edgar/data/1535174/0000898432-23-000111.txt,deregistration
N-8F/A,TRANSAMERICA ASSET ALLOCATION VARIABLE FUNDS,1018953,2023-03,-17  edgar/data/1018953/0001193125-23-073299.txt,deregistration
N-8F/A,ZAZOVE CONVERTIBLE SECURITIES FUND INC,1076322,2023-03,-30  edgar/data/1076322/0001140361-23-014758.txt,deregistration
