form,company,cik,date_filed,filing_path,event
N-8F,Nuveen Municipal 2023 Target Term Fund,1655545,2019-05,-02  edgar/data/1655545/0001137439-19-000155.txt,deregistration
N-8F,PUTNAM FUND FOR GROWTH & INCOME,81260,2019-04,-17  edgar/data/81260/0000928816-19-000696.txt,deregistration
N-8F,PUTNAM MICHIGAN TAX EXEMPT INCOME FUND,794611,2019-04,-17  edgar/data/794611/0000928816-19-000694.txt,deregistration
N-8F,PUTNAM TAX EXEMPT MONEY MARKET FUND,806944,2019-04,-17  edgar/data/806944/0000928816-19-000692.txt,deregistration
N-8F,PUTNAM VOYAGER FUND,81280,2019-04,-17  edgar/data/81280/0000928816-19-000698.txt,deregistration
N-8F,RiverPark Floating Rate CMBS Fund,1679230,2019-05,-16  edgar/data/1679230/0001398344-19-009022.txt,deregistration
N-8F,Stira Alcentra Global Credit Fund,1688479,2019-05,-24  edgar/data/1688479/0001144204-19-028190.txt,deregistration
N-8F,"T. Rowe Price Capital Appreciation & Income Fund, Inc.",1689311,2019-04,-25  edgar/data/1689311/0001689311-19-000003.txt,deregistration
N-8F,TD Asset Management USA Funds Inc.,949881,2019-04,-18  edgar/data/949881/0001144204-19-020224.txt,deregistration
N-8F,TEMPLETON GLOBAL OPPORTUNITIES TRUST,856138,2019-04,-11  edgar/data/856138/0001680359-19-000170.txt,deregistration
N-8F,UBS LIFE INSURANCE CO USA SEPARATE ACCOUNT,898067,2019-05,-02  edgar/data/898067/0001213900-19-007671.txt,deregistration
N-8F,"UTC NORTH AMERICAN FUND, INC.",869273,2019-04,-25  edgar/data/869273/0000897069-19-000231.txt,deregistration
N-8F,"iShares Sovereign Screened Global Bond Fund, Inc.",1543164,2019-06,-28  edgar/data/1543164/0001193125-19-185829.txt,deregistration
N-8F NTC,BLACKROCK CALIFORNIA MUNICIPAL 2018 TERM TRUST,1159038,2019-06,-03  edgar/data/1159038/9999999997-19-005309.txt,deregistration
N-8F NTC,BLACKROCK MUNICIPAL 2018 TERM TRUST,1159040,2019-06,-03  edgar/data/1159040/9999999997-19-005310.txt,deregistration
N-8F NTC,BLACKROCK NEW YORK MUNICIPAL 2018 TERM TRUST,1159039,2019-06,-03  edgar/data/1159039/9999999997-19-005311.txt,deregistration
N-8F NTC,BlackRock Preferred Partners LLC,1517462,2019-06,-28  edgar/data/1517462/9999999997-19-005892.txt,deregistration
N-8F NTC,CC Real Estate Income Fund-T2,1730778,2019-06,-03  edgar/data/1730778/9999999997-19-005312.txt,deregistration
N-8F NTC,CLEARBRIDGE AMERICAN ENERGY MLP FUND INC.,1570318,2019-04,-26  edgar/data/1570318/9999999997-19-003542.txt,deregistration
N-8F NTC,COLLEGE & UNIVERSITY FACILITY LOAN TRUST TWO,830977,2019-04,-26  edgar/data/830977/9999999997-19-003543.txt,deregistration
N-8F NTC,"DEUTSCHE DWS VALUE SERIES, INC",825062,2019-04,-26  edgar/data/825062/9999999997-19-003544.txt,deregistration
N-8F NTC,DEUTSCHE MULTI-MARKET INCOME TRUST,842905,2019-04,-26  edgar/data/842905/9999999997-19-003545.txt,deregistration
N-8F NTC,DEUTSCHE STRATEGIC INCOME TRUST,919708,2019-04,-26  edgar/data/919708/9999999997-19-003546.txt,deregistration
N-8F NTC,Dividend Builder Portfolio,912751,2019-06,-28  edgar/data/912751/9999999997-19-005893.txt,deregistration
N-8F NTC,EAGLE CAPITAL APPRECIATION FUND,771809,2019-04,-26  edgar/data/771809/9999999997-19-003547.txt,deregistration
N-8F NTC,EAGLE GROWTH & INCOME FUND,798075,2019-04,-26  edgar/data/798075/9999999997-19-003548.txt,deregistration
N-8F NTC,EXCELSIOR VENTURE PARTNERS III LLC,1103076,2019-06,-03  edgar/data/1103076/9999999997-19-005313.txt,deregistration
N-8F NTC,FIDELITY SYSTEMATIC INVESTMENT PLANS,35333,2019-04,-26  edgar/data/35333/9999999997-19-003549.txt,deregistration
N-8F NTC,Growth Portfolio,1175330,2019-06,-28  edgar/data/1175330/9999999997-19-005894.txt,deregistration
N-8F NTC,LARGE-CAP VALUE PORTFOLIO,925460,2019-06,-28  edgar/data/925460/9999999997-19-005895.txt,deregistration
N-8F NTC,Legg Mason Funds Trust,1656558,2019-06,-03  edgar/data/1656558/9999999997-19-005314.txt,deregistration
N-8F NTC,Multisector Income Portfolio,1566196,2019-04,-26  edgar/data/1566196/9999999997-19-003550.txt,deregistration
N-8F NTC,Nuveen Build America Bond Opportunity Fund,1493523,2019-06,-28  edgar/data/1493523/9999999997-19-005896.txt,deregistration
N-8F NTC,Nuveen Credit Opportunities 2020 Target Term Fund,1686141,2019-06,-03  edgar/data/1686141/9999999997-19-005315.txt,deregistration
N-8F NTC,Nuveen Credit Opportunities 2024 Target Term Fund,1686143,2019-06,-03  edgar/data/1686143/9999999997-19-005316.txt,deregistration
N-8F NTC,Nuveen High Income December 2022 Target Term Fund,1647934,2019-06,-03  edgar/data/1647934/9999999997-19-005318.txt,deregistration
N-8F NTC,Nuveen Municipal 2023 Target Term Fund,1655545,2019-06,-03  edgar/data/1655545/9999999997-19-005319.txt,deregistration
N-8F NTC,PIEDMONT INVESTMENT TRUST,1311913,2019-06,-03  edgar/data/1311913/9999999997-19-005320.txt,deregistration
N-8F NTC,SMID-Cap Portfolio,1163472,2019-04,-26  edgar/data/1163472/9999999997-19-003551.txt,deregistration
N-8F NTC,"T. Rowe Price Capital Appreciation & Income Fund, Inc.",1689311,2019-06,-03  edgar/data/1689311/9999999997-19-005322.txt,deregistration
N-8F NTC,TD Asset Management USA Funds Inc.,949881,2019-06,-03  edgar/data/949881/9999999997-19-005321.txt,deregistration
N-8F NTC,TEMPLETON GLOBAL OPPORTUNITIES TRUST,856138,2019-06,-28  edgar/data/856138/9999999997-19-005897.txt,deregistration
N-8F NTC,Tax-Managed Global Small-Cap Portfolio,1163515,2019-04,-26  edgar/data/1163515/9999999997-19-003552.txt,deregistration
N-8F NTC,"UTC NORTH AMERICAN FUND, INC.",869273,2019-06,-03  edgar/data/869273/9999999997-19-005323.txt,deregistration
N-8F ORDR,BLACKROCK CALIFORNIA MUNICIPAL 2018 TERM TRUST,1159038,2019-06,-26  edgar/data/1159038/9999999997-19-005817.txt,deregistration
N-8F ORDR,BLACKROCK MUNICIPAL 2018 TERM TRUST,1159040,2019-06,-26  edgar/data/1159040/9999999997-19-005816.txt,deregistration
N-8F ORDR,BLACKROCK NEW YORK MUNICIPAL 2018 TERM TRUST,1159039,2019-06,-27  edgar/data/1159039/9999999997-19-005829.txt,deregistration
N-8F ORDR,CC Real Estate Income Fund-T2,1730778,2019-06,-27  edgar/data/1730778/9999999997-19-005828.txt,deregistration
N-8F ORDR,CLEARBRIDGE AMERICAN ENERGY MLP FUND INC.,1570318,2019-05,-23  edgar/data/1570318/9999999997-19-004832.txt,deregistration
N-8F ORDR,COLLEGE & UNIVERSITY FACILITY LOAN TRUST TWO,830977,2019-05,-23  edgar/data/830977/9999999997-19-004833.txt,deregistration
N-8F ORDR,"COLUMBIA FUNDS MASTER INVESTMENT TRUST, LLC",1078410,2019-04,-24  edgar/data/1078410/9999999997-19-003324.txt,deregistration
N-8F ORDR,COLUMBIA FUNDS VARIABLE INSURANCE TRUST I,1049787,2019-04,-24  edgar/data/1049787/9999999997-19-003325.txt,deregistration
N-8F ORDR,Cushing American Renaissance Fund,1572741,2019-04,-24  edgar/data/1572741/9999999997-19-003326.txt,deregistration
N-8F ORDR,"DEUTSCHE DWS VALUE SERIES, INC",825062,2019-05,-23  edgar/data/825062/9999999997-19-004834.txt,deregistration
N-8F ORDR,DEUTSCHE MULTI-MARKET INCOME TRUST,842905,2019-05,-23  edgar/data/842905/9999999997-19-004835.txt,deregistration
N-8F ORDR,DEUTSCHE STRATEGIC INCOME TRUST,919708,2019-05,-23  edgar/data/919708/9999999997-19-004836.txt,deregistration
N-8F ORDR,EAGLE CAPITAL APPRECIATION FUND,771809,2019-05,-23  edgar/data/771809/9999999997-19-004837.txt,deregistration
N-8F ORDR,EAGLE GROWTH & INCOME FUND,798075,2019-05,-23  edgar/data/798075/9999999997-19-004838.txt,deregistration
N-8F ORDR,EXCELSIOR VENTURE PARTNERS III LLC,1103076,2019-06,-26  edgar/data/1103076/9999999997-19-005827.txt,deregistration
N-8F ORDR,FIDELITY SYSTEMATIC INVESTMENT PLANS,35333,2019-05,-23  edgar/data/35333/9999999997-19-004839.txt,deregistration
N-8F ORDR,Horizons ETF Trust I,1551030,2019-04,-24  edgar/data/1551030/9999999997-19-003327.txt,deregistration
N-8F ORDR,Legg Mason Funds Trust,1656558,2019-06,-26  edgar/data/1656558/9999999997-19-005826.txt,deregistration
N-8F ORDR,Multisector Income Portfolio,1566196,2019-05,-23  edgar/data/1566196/9999999997-19-004840.txt,deregistration
N-8F ORDR,Nuveen Credit Opportunities 2020 Target Term Fund,1686141,2019-06,-26  edgar/data/1686141/9999999997-19-005825.txt,deregistration
N-8F ORDR,Nuveen Credit Opportunities 2024 Target Term Fund,1686143,2019-06,-26  edgar/data/1686143/9999999997-19-005824.txt,deregistration
N-8F ORDR,Nuveen High Income December 2022 Target Term Fund,1647934,2019-06,-27  edgar/data/1647934/9999999997-19-005823.txt,deregistration
N-8F ORDR,Nuveen Municipal 2023 Target Term Fund,1655545,2019-06,-27  edgar/data/1655545/9999999997-19-005822.txt,deregistration
N-8F ORDR,Oppenheimer Global Real Estate Fund,1562689,2019-04,-24  edgar/data/1562689/9999999997-19-003328.txt,deregistration
N-8F ORDR,PIEDMONT INVESTMENT TRUST,1311913,2019-06,-27  edgar/data/1311913/9999999997-19-005821.txt,deregistration
N-8F ORDR,"SELIGMAN TARGETHORIZON ETF PORTFOLIOS, INC.",1332239,2019-04,-24  edgar/data/1332239/9999999997-19-003329.txt,deregistration
N-8F ORDR,SELIGMAN VALUE FUND SERIES INC,1031594,2019-04,-24  edgar/data/1031594/9999999997-19-003330.txt,deregistration
N-8F ORDR,SMID-Cap Portfolio,1163472,2019-05,-23  edgar/data/1163472/9999999997-19-004841.txt,deregistration
N-8F ORDR,T. Rowe Price California Tax-Free Income Trust,798086,2019-04,-24  edgar/data/798086/9999999997-19-003331.txt,deregistration
N-8F ORDR,"T. Rowe Price Capital Appreciation & Income Fund, Inc.",1689311,2019-06,-26  edgar/data/1689311/9999999997-19-005819.txt,deregistration
N-8F ORDR,TD Asset Management USA Funds Inc.,949881,2019-06,-26  edgar/data/949881/9999999997-19-005820.txt,deregistration
N-8F ORDR,Tax-Managed Global Small-Cap Portfolio,1163515,2019-05,-23  edgar/data/1163515/9999999997-19-004842.txt,deregistration
N-8F ORDR,"UTC NORTH AMERICAN FUND, INC.",869273,2019-06,-26  edgar/data/869273/9999999997-19-005818.txt,deregistration
N-8F ORDR,VanEck Coastland Online Finance Term Fund,1648215,2019-04,-24  edgar/data/1648215/9999999997-19-003332.txt,deregistration
N-8F/A,BLACKROCK CALIFORNIA MUNICIPAL 2018 TERM TRUST,1159038,2019-05,-14  edgar/data/1159038/0001341004-19-000351.txt,deregistration
N-8F/A,BLACKROCK MUNICIPAL 2018 TERM TRUST,1159040,2019-05,-14  edgar/data/1159040/0001341004-19-000350.txt,deregistration
N-8F/A,BLACKROCK NEW YORK MUNICIPAL 2018 TERM TRUST,1159039,2019-05,-14  edgar/data/1159039/0001341004-19-000352.txt,deregistration
N-8F/A,Dividend Builder Portfolio,912751,2019-06,-12  edgar/data/912751/0000940394-19-000923.txt,deregistration
N-8F/A,EAGLE CAPITAL APPRECIATION FUND,771809,2019-04,-12  edgar/data/771809/0000898432-19-000693.txt,deregistration
N-8F/A,EAGLE GROWTH & INCOME FUND,798075,2019-04,-12  edgar/data/798075/0000898432-19-000694.txt,deregistration
N-8F/A,EXCELSIOR VENTURE PARTNERS III LLC,1103076,2019-05,-02  edgar/data/1103076/0001144204-19-023162.txt,deregistration
N-8F/A,FIDELITY SYSTEMATIC INVESTMENT PLANS,35333,2019-04,-18  edgar/data/35333/0000035315-19-000094.txt,deregistration
N-8F/A,Forefront Income Trust,1603261,2019-06,-26  edgar/data/1603261/0001398344-19-011154.txt,deregistration
N-8F/A,Growth Portfolio,1175330,2019-06,-12  edgar/data/1175330/0000940394-19-000922.txt,deregistration
N-8F/A,LARGE-CAP VALUE PORTFOLIO,925460,2019-06,-12  edgar/data/925460/0000940394-19-000920.txt,deregistration
N-8F/A,Legg Mason Funds Trust,1656558,2019-05,-15  edgar/data/1656558/0001193125-19-147885.txt,deregistration
N-8F/A,MANAGED DURATION INVESTMENT GRADE MUNICIPAL FUND,1235511,2019-06,-27  edgar/data/1235511/0001193125-19-183795.txt,deregistration
N-8F/A,ML OF NEW YORK VARIABLE ANNUITY SEPARATE ACCOUNT,875249,2019-04,-01  edgar/data/875249/0001193125-19-094124.txt,deregistration
N-8F/A,Multisector Income Portfolio,1566196,2019-04,-02  edgar/data/1566196/0000940394-19-000596.txt,deregistration
N-8F/A,PIEDMONT INVESTMENT TRUST,1311913,2019-05,-01  edgar/data/1311913/0001398344-19-007445.txt,deregistration
N-8F/A,SENTINEL GROUP FUNDS INC,225843,2019-04,-29  edgar/data/225843/0001144204-19-021775.txt,deregistration
N-8F/A,SMID-Cap Portfolio,1163472,2019-04,-12  edgar/data/1163472/0000940394-19-000631.txt,deregistration
N-8F/A,STATE FARM VARIABLE PRODUCT TRUST,1034633,2019-05,-01  edgar/data/1034633/0001193125-19-131422.txt,deregistration
N-8F/A,State Funds,1679960,2019-04,-11  edgar/data/1679960/0001162044-19-000208.txt,deregistration
N-8F/A,TEMPLETON GLOBAL OPPORTUNITIES TRUST,856138,2019-06,-11  edgar/data/856138/0001137439-19-000200.txt,deregistration
N-8F/A,Tax-Managed Global Small-Cap Portfolio,1163515,2019-04,-05  edgar/data/1163515/0000940394-19-000608.txt,deregistration
