form,company,cik,date_filed,filing_path,event
N-14,ADVANCED SERIES TRUST,814679,2018-05,-08  edgar/data/814679/0001104659-18-031211.txt,merger/reorg
N-14,ALPS Series Trust,1558107,2018-06,-11  edgar/data/1558107/0001398344-18-008893.txt,merger/reorg
N-14,ALPS Series Trust,1558107,2018-06,-22  edgar/data/1558107/0001398344-18-009317.txt,merger/reorg
N-14,BLACKROCK FINANCIAL INSTITUTIONS SERIES TRUST,353281,2018-06,-21  edgar/data/353281/0001193125-18-199646.txt,merger/reorg
N-14,BLACKROCK FUNDS,844779,2018-06,-14  edgar/data/844779/0001193125-18-192979.txt,merger/reorg
N-14,"BLACKROCK INDEX FUNDS, INC.",1026144,2018-06,-14  edgar/data/1026144/0001193125-18-193008.txt,merger/reorg
N-14,"BLACKROCK LARGE CAP SERIES FUNDS, INC.",1097077,2018-06,-14  edgar/data/1097077/0001193125-18-192998.txt,merger/reorg
N-14,"BNY Mellon Absolute Insight Funds, Inc.",1635295,2018-05,-25  edgar/data/1635295/0001144204-18-031002.txt,merger/reorg
N-14,BlackRock Funds II,1398078,2018-06,-14  edgar/data/1398078/0001193125-18-193058.txt,merger/reorg
N-14,BlackRock Funds III,893818,2018-06,-14  edgar/data/893818/0001193125-18-192978.txt,merger/reorg
N-14,BlackRock Funds III,893818,2018-06,-14  edgar/data/893818/0001193125-18-192986.txt,merger/reorg
N-14,BlackRock Funds VI,1738080,2018-06,-14  edgar/data/1738080/0001193125-18-193015.txt,merger/reorg
N-14,"BlackRock Variable Series Funds II, Inc.",1738072,2018-06,-14  edgar/data/1738072/0001193125-18-193057.txt,merger/reorg
N-14,"BlackRock Variable Series Funds, Inc.",355916,2018-06,-14  edgar/data/355916/0001193125-18-193052.txt,merger/reorg
N-14,CARILLON SERIES TRUST,897111,2018-04,-13  edgar/data/897111/0000898432-18-000448.txt,merger/reorg
N-14,Centre Funds,1517238,2018-06,-07  edgar/data/1517238/0000919574-18-004088.txt,merger/reorg
N-14,DELAWARE GROUP FOUNDATION FUNDS,1048133,2018-05,-23  edgar/data/1048133/0001680359-18-000223.txt,merger/reorg
N-14,EATON VANCE MUTUAL FUNDS TRUST,745463,2018-06,-22  edgar/data/745463/0000940394-18-001235.txt,merger/reorg
N-14,FEDERATED INSURANCE SERIES,912577,2018-05,-01  edgar/data/912577/0001623632-18-000570.txt,merger/reorg
N-14,FIDELITY SALEM STREET TRUST,35315,2018-04,-09  edgar/data/35315/0001193125-18-111651.txt,merger/reorg
N-14,FIRST INVESTORS EQUITY FUNDS,886048,2018-06,-18  edgar/data/886048/0000898432-18-000729.txt,merger/reorg
N-14,Gallery Trust,1651872,2018-06,-28  edgar/data/1651872/0001398344-18-009489.txt,merger/reorg
N-14,HARTFORD MUTUAL FUNDS II INC,49905,2018-04,-13  edgar/data/49905/0001104659-18-023933.txt,merger/reorg
N-14,HARTFORD MUTUAL FUNDS INC/CT,1006415,2018-04,-13  edgar/data/1006415/0001104659-18-023931.txt,merger/reorg
N-14,HARTFORD MUTUAL FUNDS INC/CT,1006415,2018-04,-13  edgar/data/1006415/0001104659-18-023932.txt,merger/reorg
N-14,IVY FUNDS,883622,2018-06,-27  edgar/data/883622/0001193125-18-205340.txt,merger/reorg
N-14,IVY FUNDS,883622,2018-06,-27  edgar/data/883622/0001193125-18-205343.txt,merger/reorg
N-14,IVY FUNDS,883622,2018-06,-27  edgar/data/883622/0001193125-18-205347.txt,merger/reorg
N-14,IVY FUNDS,883622,2018-06,-27  edgar/data/883622/0001193125-18-205348.txt,merger/reorg
N-14,IVY FUNDS,883622,2018-06,-27  edgar/data/883622/0001193125-18-205349.txt,merger/reorg
N-14,Investment Managers Series Trust,1318342,2018-05,-18  edgar/data/1318342/0001398344-18-007799.txt,merger/reorg
N-14,Ivy Variable Insurance Portfolios,810016,2018-06,-27  edgar/data/810016/0001193125-18-205341.txt,merger/reorg
N-14,JACKSON VARIABLE SERIES TRUST,1532747,2018-05,-14  edgar/data/1532747/0000933691-18-000297.txt,merger/reorg
N-14,JACKSON VARIABLE SERIES TRUST,1532747,2018-05,-14  edgar/data/1532747/0000933691-18-000304.txt,merger/reorg
N-14,JNL SERIES TRUST,933691,2018-05,-14  edgar/data/933691/0000933691-18-000295.txt,merger/reorg
N-14,JNL SERIES TRUST,933691,2018-05,-14  edgar/data/933691/0000933691-18-000301.txt,merger/reorg
N-14,JNL SERIES TRUST,933691,2018-05,-14  edgar/data/933691/0000933691-18-000304.txt,merger/reorg
N-14,JNL Strategic Income Fund LLC,1555553,2018-05,-10  edgar/data/1555553/0001722478-18-000028.txt,merger/reorg
N-14,"MANNING & NAPIER FUND, INC.",751173,2018-06,-25  edgar/data/751173/0001193125-18-202318.txt,merger/reorg
N-14,MARSICO INVESTMENT FUND,1047112,2018-06,-01  edgar/data/1047112/0001398344-18-008417.txt,merger/reorg
N-14,MORGAN STANLEY INSTITUTIONAL FUND INC,836487,2018-06,-25  edgar/data/836487/0001104659-18-041986.txt,merger/reorg
N-14,MORGAN STANLEY INSTITUTIONAL FUND INC,836487,2018-06,-25  edgar/data/836487/0001104659-18-041992.txt,merger/reorg
N-14,Managed Portfolio Series,1511699,2018-05,-31  edgar/data/1511699/0000894189-18-003178.txt,merger/reorg
N-14,NUVEEN INVESTMENT TRUST II,1041673,2018-04,-18  edgar/data/1041673/0001193125-18-121099.txt,merger/reorg
N-14,OSI ETF Trust,1672826,2018-04,-13  edgar/data/1672826/0001680359-18-000166.txt,merger/reorg
N-14,PPM Funds,1722478,2018-05,-10  edgar/data/1722478/0001722478-18-000028.txt,merger/reorg
N-14,PUTNAM FUNDS TRUST,1005942,2018-04,-12  edgar/data/1005942/0000928816-18-000749.txt,merger/reorg
N-14,PUTNAM FUNDS TRUST,1005942,2018-04,-27  edgar/data/1005942/0000928816-18-000928.txt,merger/reorg
N-14,SARATOGA ADVANTAGE TRUST,924628,2018-04,-02  edgar/data/924628/0001580642-18-001850.txt,merger/reorg
N-14,SEI INSTITUTIONAL MANAGED TRUST,804239,2018-04,-30  edgar/data/804239/0001104659-18-028663.txt,merger/reorg
N-14,STAAR INVESTMENT TRUST,1011996,2018-06,-21  edgar/data/1011996/0001680359-18-000285.txt,merger/reorg
N-14,"T. Rowe Price Credit Opportunities Fund, Inc.",1600600,2018-05,-25  edgar/data/1600600/0001600600-18-000003.txt,merger/reorg
N-14,TEMPLETON GROWTH FUND INC,805664,2018-04,-05  edgar/data/805664/0000805664-18-000033.txt,merger/reorg
N-14,TOUCHSTONE FUNDS GROUP TRUST,914243,2018-06,-11  edgar/data/914243/0000914243-18-000062.txt,merger/reorg
N-14,TOUCHSTONE STRATEGIC TRUST,711080,2018-06,-11  edgar/data/711080/0000711080-18-000091.txt,merger/reorg
N-14,Voya VARIABLE PORTFOLIOS INC,1015965,2018-05,-16  edgar/data/1015965/0001144204-18-029248.txt,merger/reorg
N-14 8C,ADVENT CLAYMORE CONVERTIBLE SECURITIES & INCOME FUND,1219120,2018-04,-12  edgar/data/1219120/0000891804-18-000120.txt,merger/reorg
N-14 8C,"KAYNE ANDERSON MIDSTREAM/ENERGY FUND, INC.",1500096,2018-04,-09  edgar/data/1500096/0001193125-18-111680.txt,merger/reorg
N-14 8C/A,ADVENT CLAYMORE CONVERTIBLE SECURITIES & INCOME FUND,1219120,2018-05,-25  edgar/data/1219120/0000891804-18-000245.txt,merger/reorg
N-14 8C/A,FIRST TRUST HIGH INCOME LONG/SHORT FUND,1494530,2018-05,-08  edgar/data/1494530/0001445546-18-002249.txt,merger/reorg
N-14 8C/A,"KAYNE ANDERSON MIDSTREAM/ENERGY FUND, INC.",1500096,2018-05,-11  edgar/data/1500096/0001193125-18-161058.txt,merger/reorg
N-14 8C/A,"KAYNE ANDERSON MIDSTREAM/ENERGY FUND, INC.",1500096,2018-05,-25  edgar/data/1500096/0001193125-18-175480.txt,merger/reorg
N-14 8C/A,Kayne Anderson MLP Investment CO,1293613,2018-05,-09  edgar/data/1293613/0001193125-18-156456.txt,merger/reorg
N-14 8C/A,Kayne Anderson MLP Investment CO,1293613,2018-05,-25  edgar/data/1293613/0001193125-18-175478.txt,merger/reorg
N-14 8C/A,Nuveen Build America Bond Fund,1478888,2018-05,-04  edgar/data/1478888/0001193125-18-153009.txt,merger/reorg
N-14/A,BLACKROCK FUNDS,844779,2018-06,-20  edgar/data/844779/0001193125-18-197996.txt,merger/reorg
N-14/A,"BLACKROCK INDEX FUNDS, INC.",1026144,2018-06,-20  edgar/data/1026144/0001193125-18-198044.txt,merger/reorg
N-14/A,"BLACKROCK LARGE CAP SERIES FUNDS, INC.",1097077,2018-06,-20  edgar/data/1097077/0001193125-18-198053.txt,merger/reorg
N-14/A,"BNY Mellon Absolute Insight Funds, Inc.",1635295,2018-06,-21  edgar/data/1635295/0001144204-18-035103.txt,merger/reorg
N-14/A,BlackRock Funds II,1398078,2018-06,-20  edgar/data/1398078/0001193125-18-197981.txt,merger/reorg
N-14/A,BlackRock Funds III,893818,2018-06,-20  edgar/data/893818/0001193125-18-197939.txt,merger/reorg
N-14/A,BlackRock Funds III,893818,2018-06,-20  edgar/data/893818/0001193125-18-198076.txt,merger/reorg
N-14/A,BlackRock Funds VI,1738080,2018-06,-20  edgar/data/1738080/0001193125-18-198020.txt,merger/reorg
N-14/A,"BlackRock Variable Series Funds II, Inc.",1738072,2018-06,-20  edgar/data/1738072/0001193125-18-198039.txt,merger/reorg
N-14/A,"BlackRock Variable Series Funds, Inc.",355916,2018-06,-20  edgar/data/355916/0001193125-18-198013.txt,merger/reorg
N-14/A,Centre Funds,1517238,2018-06,-07  edgar/data/1517238/0000919574-18-004390.txt,merger/reorg
N-14/A,DELAWARE GROUP FOUNDATION FUNDS,1048133,2018-06,-25  edgar/data/1048133/0001680359-18-000293.txt,merger/reorg
N-14/A,DELAWARE GROUP FOUNDATION FUNDS,1048133,2018-06,-27  edgar/data/1048133/0001680359-18-000313.txt,merger/reorg
N-14/A,Investment Managers Series Trust,1318342,2018-06,-21  edgar/data/1318342/0001398344-18-009214.txt,merger/reorg
N-14/A,MARSICO INVESTMENT FUND,1047112,2018-06,-29  edgar/data/1047112/0001398344-18-009592.txt,merger/reorg
N-14/A,Pear Tree Funds,722885,2018-04,-26  edgar/data/722885/0001144204-18-022749.txt,merger/reorg
N-14/A,Pear Tree Funds,722885,2018-04,-30  edgar/data/722885/0001144204-18-023724.txt,merger/reorg
N-14/A,SCM Trust,836267,2018-05,-16  edgar/data/836267/0001398344-18-007690.txt,merger/reorg
N-14/A,SCM Trust,836267,2018-05,-16  edgar/data/836267/0001398344-18-007693.txt,merger/reorg
N-14/A,SCM Trust,836267,2018-05,-30  edgar/data/836267/0001398344-18-008156.txt,merger/reorg
N-14/A,SCM Trust,836267,2018-05,-30  edgar/data/836267/0001398344-18-008159.txt,merger/reorg
N-14/A,SCM Trust,836267,2018-06,-12  edgar/data/836267/0001398344-18-008898.txt,merger/reorg
N-14/A,SCM Trust,836267,2018-06,-12  edgar/data/836267/0001398344-18-008901.txt,merger/reorg
N-14/A,SCM Trust,836267,2018-06,-12  edgar/data/836267/0001398344-18-009177.txt,merger/reorg
N-14/A,SCM Trust,836267,2018-06,-12  edgar/data/836267/0001398344-18-009182.txt,merger/reorg
N-14/A,"T. Rowe Price Credit Opportunities Fund, Inc.",1600600,2018-06,-22  edgar/data/1600600/0001600600-18-000009.txt,merger/reorg
N-14/A,"T. Rowe Price Credit Opportunities Fund, Inc.",1600600,2018-06,-25  edgar/data/1600600/0001600600-18-000011.txt,merger/reorg
N-14/A,TEMPLETON GROWTH FUND INC,805664,2018-05,-21  edgar/data/805664/0000805664-18-000048.txt,merger/reorg
N-14/A,TOUCHSTONE FUNDS GROUP TRUST,914243,2018-04,-05  edgar/data/914243/0000914243-18-000047.txt,merger/reorg
N-14/A,TOUCHSTONE FUNDS GROUP TRUST,914243,2018-06,-11  edgar/data/914243/0000914243-18-000076.txt,merger/reorg
N-14/A,TOUCHSTONE STRATEGIC TRUST,711080,2018-04,-05  edgar/data/711080/0000711080-18-000047.txt,merger/reorg
N-14/A,TOUCHSTONE STRATEGIC TRUST,711080,2018-06,-11  edgar/data/711080/0000711080-18-000124.txt,merger/reorg
